speaker_type,cum_dur,voc_count,turns,cds_dur,annotation_filename,recording_filename,filename,child_id,date_iso,min_duration
OCH,4528.481000000722,3934,1204,2757.863000000369,vtc/1_CW2_CH2_AJ07_AJ07_190630_0_0.csv,1_CW2_CH2_AJ07_AJ07_190630.WAV,1_CW2_CH2_AJ07_AJ07_190630.WAV,C31,2019-06-30,65256.297708000006
CHI,8787.603000001169,4442,2544,7538.241000001062,vtc/1_CW3_CH3_AJ07_AJ08_190630_0_0.csv,1_CW3_CH3_AJ07_AJ08_190630.WAV,1_CW3_CH3_AJ07_AJ08_190630.WAV,C32,2019-06-30,73832.66475
FEM,9150.167000000733,5699,1270,3264.262000000655,vtc/1_CW3_CH3_AJ07_AJ08_190630_0_0.csv,1_CW3_CH3_AJ07_AJ08_190630.WAV,1_CW3_CH3_AJ07_AJ08_190630.WAV,C32,2019-06-30,73832.66475
MAL,6022.30900000114,3744,587,1767.2030000002842,vtc/1_CW3_CH3_AJ07_AJ08_190630_0_0.csv,1_CW3_CH3_AJ07_AJ08_190630.WAV,1_CW3_CH3_AJ07_AJ08_190630.WAV,C32,2019-06-30,73832.66475
OCH,3487.4140000010625,3346,1003,1861.9490000005062,vtc/1_CW3_CH3_AJ07_AJ08_190630_0_0.csv,1_CW3_CH3_AJ07_AJ08_190630.WAV,1_CW3_CH3_AJ07_AJ08_190630.WAV,C32,2019-06-30,73832.66475
CHI,306.05799999999766,142,76,243.23799999999784,vtc/1_CW4_CH4_AJ07_AJ15_190630_0_0.csv,1_CW4_CH4_AJ07_AJ15_190630.WAV,1_CW4_CH4_AJ07_AJ15_190630.WAV,C33,2019-06-30,3477.013583
FEM,672.9350000000106,385,35,125.57100000000017,vtc/1_CW4_CH4_AJ07_AJ15_190630_0_0.csv,1_CW4_CH4_AJ07_AJ15_190630.WAV,1_CW4_CH4_AJ07_AJ15_190630.WAV,C33,2019-06-30,3477.013583
MAL,31.17800000000053,55,0,1.015999999999849,vtc/1_CW4_CH4_AJ07_AJ15_190630_0_0.csv,1_CW4_CH4_AJ07_AJ15_190630.WAV,1_CW4_CH4_AJ07_AJ15_190630.WAV,C33,2019-06-30,3477.013583
OCH,389.5270000000093,342,42,119.45200000000236,vtc/1_CW4_CH4_AJ07_AJ15_190630_0_0.csv,1_CW4_CH4_AJ07_AJ15_190630.WAV,1_CW4_CH4_AJ07_AJ15_190630.WAV,C33,2019-06-30,3477.013583
CHI,6009.3850000009315,3555,2001,4962.488000000769,vtc/1_CW5_CH5_AJ07_AJ23_190630_0_0.csv,1_CW5_CH5_AJ07_AJ23_190630.WAV,1_CW5_CH5_AJ07_AJ23_190630.WAV,C34,2019-06-30,66703.579313
FEM,7329.893000001,4438,672,1912.7390000001737,vtc/1_CW5_CH5_AJ07_AJ23_190630_0_0.csv,1_CW5_CH5_AJ07_AJ23_190630.WAV,1_CW5_CH5_AJ07_AJ23_190630.WAV,C34,2019-06-30,66703.579313
MAL,5268.443000000982,3187,497,1592.4680000003495,vtc/1_CW5_CH5_AJ07_AJ23_190630_0_0.csv,1_CW5_CH5_AJ07_AJ23_190630.WAV,1_CW5_CH5_AJ07_AJ23_190630.WAV,C34,2019-06-30,66703.579313
OCH,4491.216000001001,3863,932,2142.223000000222,vtc/1_CW5_CH5_AJ07_AJ23_190630_0_0.csv,1_CW5_CH5_AJ07_AJ23_190630.WAV,1_CW5_CH5_AJ07_AJ23_190630.WAV,C34,2019-06-30,66703.579313
CHI,5353.62300000087,3411,1428,3510.874000000445,vtc/1_CW1_CH1_AJ08_AJ34_190704_0_0.csv,1_CW1_CH1_AJ08_AJ34_190704.WAV,1_CW1_CH1_AJ08_AJ34_190704.WAV,C35,2019-07-04,56096.97004199999
FEM,7749.538000000834,4439,597,1843.54900000046,vtc/1_CW1_CH1_AJ08_AJ34_190704_0_0.csv,1_CW1_CH1_AJ08_AJ34_190704.WAV,1_CW1_CH1_AJ08_AJ34_190704.WAV,C35,2019-07-04,56096.97004199999
MAL,4914.607000001022,3021,115,258.5740000001561,vtc/1_CW1_CH1_AJ08_AJ34_190704_0_0.csv,1_CW1_CH1_AJ08_AJ34_190704.WAV,1_CW1_CH1_AJ08_AJ34_190704.WAV,C35,2019-07-04,56096.97004199999
OCH,3565.065000000755,2987,874,1863.5910000004046,vtc/1_CW1_CH1_AJ08_AJ34_190704_0_0.csv,1_CW1_CH1_AJ08_AJ34_190704.WAV,1_CW1_CH1_AJ08_AJ34_190704.WAV,C35,2019-07-04,56096.97004199999
CHI,4191.915000000712,3308,2119,3725.0880000006837,vtc/2_CW5_CH5_AJ08_AJ14_190704_0_0.csv,2_CW5_CH5_AJ08_AJ14_190704.WAV,2_CW5_CH5_AJ08_AJ14_190704.WAV,C36,2019-07-04,60654.395479
FEM,11319.095000000669,6201,754,2237.9190000002473,vtc/2_CW5_CH5_AJ08_AJ14_190704_0_0.csv,2_CW5_CH5_AJ08_AJ14_190704.WAV,2_CW5_CH5_AJ08_AJ14_190704.WAV,C36,2019-07-04,60654.395479
MAL,2725.875000000472,2028,75,258.2200000001053,vtc/2_CW5_CH5_AJ08_AJ14_190704_0_0.csv,2_CW5_CH5_AJ08_AJ14_190704.WAV,2_CW5_CH5_AJ08_AJ14_190704.WAV,C36,2019-07-04,60654.395479
OCH,10872.762000001676,7366,1091,4428.77700000052,vtc/2_CW5_CH5_AJ08_AJ14_190704_0_0.csv,2_CW5_CH5_AJ08_AJ14_190704.WAV,2_CW5_CH5_AJ08_AJ14_190704.WAV,C36,2019-07-04,60654.395479
CHI,5746.956000000547,4191,2617,5001.810000000365,vtc/1_CW5_CH5_AJ08_AJ09_190704_0_0.csv,1_CW5_CH5_AJ08_AJ09_190704.WAV,1_CW5_CH5_AJ08_AJ09_190704.WAV,C37,2019-07-04,51683.860313
FEM,10612.526000001231,6018,1124,3354.4960000002498,vtc/1_CW5_CH5_AJ08_AJ09_190704_0_0.csv,1_CW5_CH5_AJ08_AJ09_190704.WAV,1_CW5_CH5_AJ08_AJ09_190704.WAV,C37,2019-07-04,51683.860313
MAL,2965.759000000695,2196,188,571.5330000001829,vtc/1_CW5_CH5_AJ08_AJ09_190704_0_0.csv,1_CW5_CH5_AJ08_AJ09_190704.WAV,1_CW5_CH5_AJ08_AJ09_190704.WAV,C37,2019-07-04,51683.860313
OCH,10101.160000001488,6794,1174,4451.1760000005315,vtc/1_CW5_CH5_AJ08_AJ09_190704_0_0.csv,1_CW5_CH5_AJ08_AJ09_190704.WAV,1_CW5_CH5_AJ08_AJ09_190704.WAV,C37,2019-07-04,51683.860313
CHI,9835.082000001245,4910,2491,8108.692000000915,vtc/2_CW2_CH2_AJ08_AJ22_190704_0_0.csv,2_CW2_CH2_AJ08_AJ22_190704.WAV,2_CW2_CH2_AJ08_AJ22_190704.WAV,C38,2019-07-04,56680.483437
FEM,6471.62400000118,4333,1058,2497.5620000005165,vtc/2_CW2_CH2_AJ08_AJ22_190704_0_0.csv,2_CW2_CH2_AJ08_AJ22_190704.WAV,2_CW2_CH2_AJ08_AJ22_190704.WAV,C38,2019-07-04,56680.483437
MAL,1099.4100000003648,1084,144,248.45800000012028,vtc/2_CW2_CH2_AJ08_AJ22_190704_0_0.csv,2_CW2_CH2_AJ08_AJ22_190704.WAV,2_CW2_CH2_AJ08_AJ22_190704.WAV,C38,2019-07-04,56680.483437
OCH,7297.050000001498,5054,1600,4536.075000000739,vtc/2_CW2_CH2_AJ08_AJ22_190704_0_0.csv,2_CW2_CH2_AJ08_AJ22_190704.WAV,2_CW2_CH2_AJ08_AJ22_190704.WAV,C38,2019-07-04,56680.483437
CHI,9600.44200000144,4591,2423,7858.09800000117,vtc/1_CW2_CH2_AJ08_AJ21_190704_0_0.csv,1_CW2_CH2_AJ08_AJ21_190704.WAV,1_CW2_CH2_AJ08_AJ21_190704.WAV,C39,2019-07-04,60073.093167
FEM,8141.528000000853,4719,1145,3052.9560000004967,vtc/1_CW2_CH2_AJ08_AJ21_190704_0_0.csv,1_CW2_CH2_AJ08_AJ21_190704.WAV,1_CW2_CH2_AJ08_AJ21_190704.WAV,C39,2019-07-04,60073.093167
MAL,1565.4870000002327,1416,143,275.23500000006254,vtc/1_CW2_CH2_AJ08_AJ21_190704_0_0.csv,1_CW2_CH2_AJ08_AJ21_190704.WAV,1_CW2_CH2_AJ08_AJ21_190704.WAV,C39,2019-07-04,60073.093167
OCH,6038.781000001462,4305,1302,3695.4640000009167,vtc/1_CW2_CH2_AJ08_AJ21_190704_0_0.csv,1_CW2_CH2_AJ08_AJ21_190704.WAV,1_CW2_CH2_AJ08_AJ21_190704.WAV,C39,2019-07-04,60073.093167
CHI,10583.221000001586,6309,3686,9378.645000001317,vtc/1_CW4_CH4_AJ08_AJ04_190704_0_0.csv,1_CW4_CH4_AJ08_AJ04_190704.WAV,1_CW4_CH4_AJ08_AJ04_190704.WAV,C40,2019-07-04,51286.75825
FEM,11483.425000001731,5837,1431,4183.656000000545,vtc/1_CW4_CH4_AJ08_AJ04_190704_0_0.csv,1_CW4_CH4_AJ08_AJ04_190704.WAV,1_CW4_CH4_AJ08_AJ04_190704.WAV,C40,2019-07-04,51286.75825
MAL,2375.1900000006694,1912,228,519.9390000001787,vtc/1_CW4_CH4_AJ08_AJ04_190704_0_0.csv,1_CW4_CH4_AJ08_AJ04_190704.WAV,1_CW4_CH4_AJ08_AJ04_190704.WAV,C40,2019-07-04,51286.75825
OCH,12023.4260000024,7287,2241,7469.238000001277,vtc/1_CW4_CH4_AJ08_AJ04_190704_0_0.csv,1_CW4_CH4_AJ08_AJ04_190704.WAV,1_CW4_CH4_AJ08_AJ04_190704.WAV,C40,2019-07-04,51286.75825
CHI,10630.163000001354,5833,3288,9059.818000001045,vtc/1_CW3_CH3_AJ08_AJ13_190704_0_0.csv,1_CW3_CH3_AJ08_AJ13_190704.WAV,1_CW3_CH3_AJ08_AJ13_190704.WAV,C41,2019-07-04,56764.88729199999
FEM,6378.080000001109,4784,1321,2669.0970000004563,vtc/1_CW3_CH3_AJ08_AJ13_190704_0_0.csv,1_CW3_CH3_AJ08_AJ13_190704.WAV,1_CW3_CH3_AJ08_AJ13_190704.WAV,C41,2019-07-04,56764.88729199999
MAL,3197.5630000006327,1921,261,863.9280000000845,vtc/1_CW3_CH3_AJ08_AJ13_190704_0_0.csv,1_CW3_CH3_AJ08_AJ13_190704.WAV,1_CW3_CH3_AJ08_AJ13_190704.WAV,C41,2019-07-04,56764.88729199999
OCH,10416.002000001372,5755,1844,6679.682000000694,vtc/1_CW3_CH3_AJ08_AJ13_190704_0_0.csv,1_CW3_CH3_AJ08_AJ13_190704.WAV,1_CW3_CH3_AJ08_AJ13_190704.WAV,C41,2019-07-04,56764.88729199999
CHI,2395.540000000319,1903,1329,2214.2950000002465,vtc/1_CW1_CH1_AJ09_AJ21_190710_0_0.csv,1_CW1_CH1_AJ09_AJ21_190710.WAV,1_CW1_CH1_AJ09_AJ21_190710.WAV,C42,2019-07-10,76902.41379199999
FEM,11661.33100000123,5546,617,1943.739000000082,vtc/1_CW1_CH1_AJ09_AJ21_190710_0_0.csv,1_CW1_CH1_AJ09_AJ21_190710.WAV,1_CW1_CH1_AJ09_AJ21_190710.WAV,C42,2019-07-10,76902.41379199999
MAL,3410.707000000518,2294,99,374.53100000002553,vtc/1_CW1_CH1_AJ09_AJ21_190710_0_0.csv,1_CW1_CH1_AJ09_AJ21_190710.WAV,1_CW1_CH1_AJ09_AJ21_190710.WAV,C42,2019-07-10,76902.41379199999
OCH,4550.778000000681,3416,508,1893.6390000001388,vtc/1_CW1_CH1_AJ09_AJ21_190710_0_0.csv,1_CW1_CH1_AJ09_AJ21_190710.WAV,1_CW1_CH1_AJ09_AJ21_190710.WAV,C42,2019-07-10,76902.41379199999
CHI,4937.205000000481,2978,1780,4431.055000000339,vtc/1_CW2_CH2_AJ09_AJ04_190710_0_0.csv,1_CW2_CH2_AJ09_AJ04_190710.WAV,1_CW2_CH2_AJ09_AJ04_190710.WAV,C43,2019-07-10,66749.544333
FEM,4913.168000000765,2962,590,1471.028000000319,vtc/1_CW2_CH2_AJ09_AJ04_190710_0_0.csv,1_CW2_CH2_AJ09_AJ04_190710.WAV,1_CW2_CH2_AJ09_AJ04_190710.WAV,C43,2019-07-10,66749.544333
MAL,1514.0710000005026,1230,102,252.58999999995888,vtc/1_CW2_CH2_AJ09_AJ04_190710_0_0.csv,1_CW2_CH2_AJ09_AJ04_190710.WAV,1_CW2_CH2_AJ09_AJ04_190710.WAV,C43,2019-07-10,66749.544333
OCH,7521.494000000781,4491,1021,4155.074000000428,vtc/1_CW2_CH2_AJ09_AJ04_190710_0_0.csv,1_CW2_CH2_AJ09_AJ04_190710.WAV,1_CW2_CH2_AJ09_AJ04_190710.WAV,C43,2019-07-10,66749.544333
CHI,11518.577000000701,5004,2874,9692.10300000056,vtc/1_CW3_CH3_AJ09_AJ34_190710_0_0.csv,1_CW3_CH3_AJ09_AJ34_190710.WAV,1_CW3_CH3_AJ09_AJ34_190710.WAV,C44,2019-07-10,73977.022979
FEM,17582.014000001574,7473,1794,6808.351000000606,vtc/1_CW3_CH3_AJ09_AJ34_190710_0_0.csv,1_CW3_CH3_AJ09_AJ34_190710.WAV,1_CW3_CH3_AJ09_AJ34_190710.WAV,C44,2019-07-10,73977.022979
MAL,3389.135000000997,2548,303,650.7610000001669,vtc/1_CW3_CH3_AJ09_AJ34_190710_0_0.csv,1_CW3_CH3_AJ09_AJ34_190710.WAV,1_CW3_CH3_AJ09_AJ34_190710.WAV,C44,2019-07-10,73977.022979
OCH,4825.239000001092,4134,899,2293.372000000518,vtc/1_CW3_CH3_AJ09_AJ34_190710_0_0.csv,1_CW3_CH3_AJ09_AJ34_190710.WAV,1_CW3_CH3_AJ09_AJ34_190710.WAV,C44,2019-07-10,73977.022979
CHI,7407.74800000074,3621,2021,6058.875000000609,vtc/1_CW4_CH4_AJ09_AJ13_190710_0_0.csv,1_CW4_CH4_AJ09_AJ13_190710.WAV,1_CW4_CH4_AJ09_AJ13_190710.WAV,C45,2019-07-10,64074.941396
FEM,4914.8820000009755,3230,714,1646.819000000216,vtc/1_CW4_CH4_AJ09_AJ13_190710_0_0.csv,1_CW4_CH4_AJ09_AJ13_190710.WAV,1_CW4_CH4_AJ09_AJ13_190710.WAV,C45,2019-07-10,64074.941396
MAL,3861.104000000839,2355,312,988.4560000002439,vtc/1_CW4_CH4_AJ09_AJ13_190710_0_0.csv,1_CW4_CH4_AJ09_AJ13_190710.WAV,1_CW4_CH4_AJ09_AJ13_190710.WAV,C45,2019-07-10,64074.941396
OCH,6052.858000001525,4554,1144,3229.067000000685,vtc/1_CW4_CH4_AJ09_AJ13_190710_0_0.csv,1_CW4_CH4_AJ09_AJ13_190710.WAV,1_CW4_CH4_AJ09_AJ13_190710.WAV,C45,2019-07-10,64074.941396
CHI,7854.734000000977,4822,3091,7168.868000000852,vtc/1_CW5_CH5_AJ09_AJ10_190710_0_0.csv,1_CW5_CH5_AJ09_AJ10_190710.WAV,1_CW5_CH5_AJ09_AJ10_190710.WAV,C46,2019-07-10,56058.020958
FEM,7517.520000001388,4827,1624,4036.4950000007043,vtc/1_CW5_CH5_AJ09_AJ10_190710_0_0.csv,1_CW5_CH5_AJ09_AJ10_190710.WAV,1_CW5_CH5_AJ09_AJ10_190710.WAV,C46,2019-07-10,56058.020958
MAL,731.5010000002704,922,142,237.37700000005742,vtc/1_CW5_CH5_AJ09_AJ10_190710_0_0.csv,1_CW5_CH5_AJ09_AJ10_190710.WAV,1_CW5_CH5_AJ09_AJ10_190710.WAV,C46,2019-07-10,56058.020958
OCH,6996.124000001109,4426,1326,4141.927000000615,vtc/1_CW5_CH5_AJ09_AJ10_190710_0_0.csv,1_CW5_CH5_AJ09_AJ10_190710.WAV,1_CW5_CH5_AJ09_AJ10_190710.WAV,C46,2019-07-10,56058.020958
CHI,10404.394000001372,5740,3161,9041.149000000902,vtc/1_CW1_CH1_AJ10_AJ26_190715_0_0.csv,1_CW1_CH1_AJ10_AJ26_190715.WAV,1_CW1_CH1_AJ10_AJ26_190715.WAV,C47,2019-07-15,51074.664333
FEM,6240.983000000859,4137,859,1914.486000000393,vtc/1_CW1_CH1_AJ10_AJ26_190715_0_0.csv,1_CW1_CH1_AJ10_AJ26_190715.WAV,1_CW1_CH1_AJ10_AJ26_190715.WAV,C47,2019-07-15,51074.664333
MAL,1725.9200000005826,1356,203,439.9720000002315,vtc/1_CW1_CH1_AJ10_AJ26_190715_0_0.csv,1_CW1_CH1_AJ10_AJ26_190715.WAV,1_CW1_CH1_AJ10_AJ26_190715.WAV,C47,2019-07-15,51074.664333
OCH,11519.06900000211,7259,2206,7327.137000001065,vtc/1_CW1_CH1_AJ10_AJ26_190715_0_0.csv,1_CW1_CH1_AJ10_AJ26_190715.WAV,1_CW1_CH1_AJ10_AJ26_190715.WAV,C47,2019-07-15,51074.664333
CHI,8853.013000001247,4817,2649,7464.560000001089,vtc/1_CW4_CH4_AJ10_AJ21_190715_0_0.csv,1_CW4_CH4_AJ10_AJ21_190715.WAV,1_CW4_CH4_AJ10_AJ21_190715.WAV,C48,2019-07-15,68505.739792
FEM,5168.535000001072,3482,1026,2293.9010000005064,vtc/1_CW4_CH4_AJ10_AJ21_190715_0_0.csv,1_CW4_CH4_AJ10_AJ21_190715.WAV,1_CW4_CH4_AJ10_AJ21_190715.WAV,C48,2019-07-15,68505.739792
MAL,3751.907000000625,2220,495,1688.0440000002502,vtc/1_CW4_CH4_AJ10_AJ21_190715_0_0.csv,1_CW4_CH4_AJ10_AJ21_190715.WAV,1_CW4_CH4_AJ10_AJ21_190715.WAV,C48,2019-07-15,68505.739792
OCH,5904.536000001005,4037,1341,3641.750000000521,vtc/1_CW4_CH4_AJ10_AJ21_190715_0_0.csv,1_CW4_CH4_AJ10_AJ21_190715.WAV,1_CW4_CH4_AJ10_AJ21_190715.WAV,C48,2019-07-15,68505.739792
CHI,7908.846000001016,3485,1255,5947.572000000712,vtc/2_CW5_CH5_AJ10_AJ10_190715_0_0.csv,2_CW5_CH5_AJ10_AJ10_190715.WAV,2_CW5_CH5_AJ10_AJ10_190715.WAV,C50,2019-07-15,57954.195
FEM,1509.4260000001982,1130,280,512.1290000001195,vtc/2_CW5_CH5_AJ10_AJ10_190715_0_0.csv,2_CW5_CH5_AJ10_AJ10_190715.WAV,2_CW5_CH5_AJ10_AJ10_190715.WAV,C50,2019-07-15,57954.195
MAL,306.4650000000303,314,52,60.76899999999,vtc/2_CW5_CH5_AJ10_AJ10_190715_0_0.csv,2_CW5_CH5_AJ10_AJ10_190715.WAV,2_CW5_CH5_AJ10_AJ10_190715.WAV,C50,2019-07-15,57954.195
OCH,4170.910000000914,3136,1209,2939.7920000004397,vtc/2_CW5_CH5_AJ10_AJ10_190715_0_0.csv,2_CW5_CH5_AJ10_AJ10_190715.WAV,2_CW5_CH5_AJ10_AJ10_190715.WAV,C50,2019-07-15,57954.195
CHI,6612.516000000281,3543,1927,5738.943000000236,vtc/1_CW6_CH6_AJ10_AJ06_190715_0_0.csv,1_CW6_CH6_AJ10_AJ06_190715.WAV,1_CW6_CH6_AJ10_AJ06_190715.WAV,C51,2019-07-15,54088.243354
FEM,6174.382000000905,4295,775,1527.8430000001024,vtc/1_CW6_CH6_AJ10_AJ06_190715_0_0.csv,1_CW6_CH6_AJ10_AJ06_190715.WAV,1_CW6_CH6_AJ10_AJ06_190715.WAV,C51,2019-07-15,54088.243354
MAL,1916.6150000004525,1562,103,224.65600000004832,vtc/1_CW6_CH6_AJ10_AJ06_190715_0_0.csv,1_CW6_CH6_AJ10_AJ06_190715.WAV,1_CW6_CH6_AJ10_AJ06_190715.WAV,C51,2019-07-15,54088.243354
OCH,8165.681000001284,5582,1232,3994.994000000233,vtc/1_CW6_CH6_AJ10_AJ06_190715_0_0.csv,1_CW6_CH6_AJ10_AJ06_190715.WAV,1_CW6_CH6_AJ10_AJ06_190715.WAV,C51,2019-07-15,54088.243354
CHI,2147.651000000059,1775,1161,1883.0830000000672,vtc/1_CW4_CH4_AJ11_AJ04_190718_0_0.csv,1_CW4_CH4_AJ11_AJ04_190718.WAV,1_CW4_CH4_AJ11_AJ04_190718.WAV,C53,2019-07-18,24925.20225
FEM,9469.639000000252,3606,512,2337.8400000000306,vtc/1_CW4_CH4_AJ11_AJ04_190718_0_0.csv,1_CW4_CH4_AJ11_AJ04_190718.WAV,1_CW4_CH4_AJ11_AJ04_190718.WAV,C53,2019-07-18,24925.20225
MAL,1148.0580000001746,1161,54,129.3149999999827,vtc/1_CW4_CH4_AJ11_AJ04_190718_0_0.csv,1_CW4_CH4_AJ11_AJ04_190718.WAV,1_CW4_CH4_AJ11_AJ04_190718.WAV,C53,2019-07-18,24925.20225
OCH,5783.440000000374,3402,442,2409.42900000002,vtc/1_CW4_CH4_AJ11_AJ04_190718_0_0.csv,1_CW4_CH4_AJ11_AJ04_190718.WAV,1_CW4_CH4_AJ11_AJ04_190718.WAV,C53,2019-07-18,24925.20225
FEM,3.9539999999999984,1,0,0.0,vtc/1_CW3_CH3_AJ11_AJ28_190718_0_0.csv,1_CW3_CH3_AJ11_AJ28_190718.WAV,1_CW3_CH3_AJ11_AJ28_190718.WAV,C54,2019-07-18,6.782
CHI,3019.643000000214,1697,1015,2624.9260000001764,vtc/1_CW5_CW5_AJ11_AJ14_190718_0_0.csv,1_CW5_CW5_AJ11_AJ14_190718.WAV,1_CW5_CW5_AJ11_AJ14_190718.WAV,C55,2019-07-18,24677.305792
FEM,6701.10500000024,3251,563,1855.8770000000077,vtc/1_CW5_CW5_AJ11_AJ14_190718_0_0.csv,1_CW5_CW5_AJ11_AJ14_190718.WAV,1_CW5_CW5_AJ11_AJ14_190718.WAV,C55,2019-07-18,24677.305792
MAL,482.40200000004813,572,36,62.81199999999603,vtc/1_CW5_CW5_AJ11_AJ14_190718_0_0.csv,1_CW5_CW5_AJ11_AJ14_190718.WAV,1_CW5_CW5_AJ11_AJ14_190718.WAV,C55,2019-07-18,24677.305792
OCH,3564.1360000003715,2582,441,1296.2080000000983,vtc/1_CW5_CW5_AJ11_AJ14_190718_0_0.csv,1_CW5_CW5_AJ11_AJ14_190718.WAV,1_CW5_CW5_AJ11_AJ14_190718.WAV,C55,2019-07-18,24677.305792
CHI,4386.790000000663,2843,2003,4130.87500000056,vtc/1_CW2_CH2_AJ12_AJ22_190722_0_0.csv,1_CW2_CH2_AJ12_AJ22_190722.WAV,1_CW2_CH2_AJ12_AJ22_190722.WAV,C58,2019-07-22,60563.443416999995
FEM,12221.306000001461,5390,923,3603.005000000334,vtc/1_CW2_CH2_AJ12_AJ22_190722_0_0.csv,1_CW2_CH2_AJ12_AJ22_190722.WAV,1_CW2_CH2_AJ12_AJ22_190722.WAV,C58,2019-07-22,60563.443416999995
MAL,3656.400000000488,3090,274,810.9580000001417,vtc/1_CW2_CH2_AJ12_AJ22_190722_0_0.csv,1_CW2_CH2_AJ12_AJ22_190722.WAV,1_CW2_CH2_AJ12_AJ22_190722.WAV,C58,2019-07-22,60563.443416999995
OCH,5333.771000000945,4209,753,2274.101000000232,vtc/1_CW2_CH2_AJ12_AJ22_190722_0_0.csv,1_CW2_CH2_AJ12_AJ22_190722.WAV,1_CW2_CH2_AJ12_AJ22_190722.WAV,C58,2019-07-22,60563.443416999995
CHI,4632.251000000774,2960,1516,3687.1570000006172,vtc/1_CW1_CH1_AJ12_AJ34_190722_0_0.csv,1_CW1_CH1_AJ12_AJ34_190722.WAV,1_CW1_CH1_AJ12_AJ34_190722.WAV,C59,2019-07-22,60671.191208000004
FEM,4821.2380000010035,3183,680,1710.0260000003577,vtc/1_CW1_CH1_AJ12_AJ34_190722_0_0.csv,1_CW1_CH1_AJ12_AJ34_190722.WAV,1_CW1_CH1_AJ12_AJ34_190722.WAV,C59,2019-07-22,60671.191208000004
MAL,3815.144000000316,1724,252,1182.9540000001161,vtc/1_CW1_CH1_AJ12_AJ34_190722_0_0.csv,1_CW1_CH1_AJ12_AJ34_190722.WAV,1_CW1_CH1_AJ12_AJ34_190722.WAV,C59,2019-07-22,60671.191208000004
OCH,2868.8840000006808,2595,746,1563.5010000003497,vtc/1_CW1_CH1_AJ12_AJ34_190722_0_0.csv,1_CW1_CH1_AJ12_AJ34_190722.WAV,1_CW1_CH1_AJ12_AJ34_190722.WAV,C59,2019-07-22,60671.191208000004
CHI,1355.4200000001742,1110,738,1236.8710000001613,vtc/1_CW4_CH4_AJ12_AJ04_190722_0_0.csv,1_CW4_CH4_AJ12_AJ04_190722.WAV,1_CW4_CH4_AJ12_AJ04_190722.WAV,C60,2019-07-22,63027.143021
FEM,4463.81100000099,3131,238,541.1000000000791,vtc/1_CW4_CH4_AJ12_AJ04_190722_0_0.csv,1_CW4_CH4_AJ12_AJ04_190722.WAV,1_CW4_CH4_AJ12_AJ04_190722.WAV,C60,2019-07-22,63027.143021
MAL,2937.913000000506,2008,94,310.6730000000137,vtc/1_CW4_CH4_AJ12_AJ04_190722_0_0.csv,1_CW4_CH4_AJ12_AJ04_190722.WAV,1_CW4_CH4_AJ12_AJ04_190722.WAV,C60,2019-07-22,63027.143021
OCH,3124.450000000593,2368,318,1331.3750000001662,vtc/1_CW4_CH4_AJ12_AJ04_190722_0_0.csv,1_CW4_CH4_AJ12_AJ04_190722.WAV,1_CW4_CH4_AJ12_AJ04_190722.WAV,C60,2019-07-22,63027.143021
CHI,8528.658000001496,4948,2815,7341.215000001148,vtc/2_CW4_CH4_AJ12_AJ32_190722_0_0.csv,2_CW4_CH4_AJ12_AJ32_190722.WAV,2_CW4_CH4_AJ12_AJ32_190722.WAV,C61,2019-07-22,76192.783604
FEM,9096.077000001653,5690,1437,3523.621000000708,vtc/2_CW4_CH4_AJ12_AJ32_190722_0_0.csv,2_CW4_CH4_AJ12_AJ32_190722.WAV,2_CW4_CH4_AJ12_AJ32_190722.WAV,C61,2019-07-22,76192.783604
MAL,2109.2500000005475,1701,217,561.0160000001683,vtc/2_CW4_CH4_AJ12_AJ32_190722_0_0.csv,2_CW4_CH4_AJ12_AJ32_190722.WAV,2_CW4_CH4_AJ12_AJ32_190722.WAV,C61,2019-07-22,76192.783604
OCH,6636.35300000167,4910,1372,3696.1830000008486,vtc/2_CW4_CH4_AJ12_AJ32_190722_0_0.csv,2_CW4_CH4_AJ12_AJ32_190722.WAV,2_CW4_CH4_AJ12_AJ32_190722.WAV,C61,2019-07-22,76192.783604
CHI,8247.788000000852,4338,2346,6844.686000000688,vtc/1_CW5_CH5_AJ12_AJ26_190722_0_0.csv,1_CW5_CH5_AJ12_AJ26_190722.WAV,1_CW5_CH5_AJ12_AJ26_190722.WAV,C62,2019-07-22,56408.817833
FEM,9476.649000000762,4451,1275,3983.477000000392,vtc/1_CW5_CH5_AJ12_AJ26_190722_0_0.csv,1_CW5_CH5_AJ12_AJ26_190722.WAV,1_CW5_CH5_AJ12_AJ26_190722.WAV,C62,2019-07-22,56408.817833
MAL,1783.1770000001943,1678,208,396.8920000001083,vtc/1_CW5_CH5_AJ12_AJ26_190722_0_0.csv,1_CW5_CH5_AJ12_AJ26_190722.WAV,1_CW5_CH5_AJ12_AJ26_190722.WAV,C62,2019-07-22,56408.817833
OCH,4412.995000000603,3738,1156,2702.4610000002463,vtc/1_CW5_CH5_AJ12_AJ26_190722_0_0.csv,1_CW5_CH5_AJ12_AJ26_190722.WAV,1_CW5_CH5_AJ12_AJ26_190722.WAV,C62,2019-07-22,56408.817833
CHI,8789.868000000937,4857,2620,7362.77300000071,vtc/1_CW3_CH3_AJ12_AJ09_190722_0_0.csv,1_CW3_CH3_AJ12_AJ09_190722.WAV,1_CW3_CH3_AJ12_AJ09_190722.WAV,C63,2019-07-22,56826.07477100001
